order_id,customer_id,order_date,promised_delivery_time,actual_delivery_time,delivery_status_x,order_total,payment_method,delivery_partner_id_x,store_id,product_id,quantity,unit_price,product_name,category,brand,price,mrp,margin_percentage,shelf_life_days,min_stock_level,max_stock_level,delivery_partner_id_y,promised_time,actual_time,delivery_time_minutes,distance_km,delivery_status_y,reasons_if_delayed,customer_name,email,phone,address,area,pincode,registration_date,customer_segment,total_orders,avg_order_value,feedback_id,rating,feedback_text,feedback_category,sentiment,feedback_date,delay_minutes
8638050442,52770036,2023-11-16 23:29:41,2023-11-16 23:46:41,2023-11-16 23:50:41,On Time,130.18,Card,50161,5766,689769,3,46.62,Frozen Vegetables,Instant & Frozen Food,Kothari-Datta,46.62,77.7,40.0,180,17,51,50161,2023-11-16 23:46:41,2023-11-16 23:50:41,4.0,1.43,On Time,Traffic,Lopa Bobal,kashyapthomas@example.org,910663980035,"82, Bhargava Nagar
Kishanganj-297154",Bathinda,212770,2024-08-19,New,14,1207.51,2355944,4,"Delivery was fine, but the product could be better.",Delivery,Neutral,2023-11-16,4.0
1833854180,60062501,2023-03-23 07:12:41,2023-03-23 07:31:41,2023-03-23 07:56:41,Significantly Delayed,4585.63,Cash,25656,2729,992178,2,632.43,Pain Reliever,Pharmacy,Basu and Sons,632.43,790.54,20.0,365,16,89,25656,2023-03-23 07:31:41,2023-03-23 07:56:41,25.0,1.13,Significantly Delayed,Traffic,Anirudh Mistry,abhiramsrivastava@example.com,915499082414,"H.No. 45
Minhas Nagar, Amritsar 574954",Bhilwara,250202,2024-01-04,New,2,1888.02,5703770,3,Items were missing from my order.,Delivery,Negative,2023-03-23,25.0
5687148136,32527479,2023-06-24 00:46:15,2023-06-24 00:56:15,2023-06-24 00:57:15,On Time,1438.64,Cash,50176,6902,859361,2,432.39,Shampoo,Personal Care,Mitter Group,432.39,665.22,35.0,365,25,77,50176,2023-06-24 00:56:15,2023-06-24 00:57:15,1.0,3.98,On Time,Traffic,Nidhi Varkey,krishakaul@example.org,915761360776,"H.No. 901
Pau Ganj, Munger-041682",Jorhat,597322,2023-11-04,Regular,19,896.82,4106245,4,Items were in perfect condition.,App Experience,Positive,2023-06-24,1.0
7133253616,14940427,2024-08-14 08:08:21,2024-08-14 08:26:21,2024-08-14 08:37:21,Slightly Delayed,4564.38,Wallet,76051,4215,654297,1,13.25,Potatoes,Fruits & Vegetables,Chandran-Dass,13.25,17.67,25.0,3,20,86,76051,2024-08-14 08:26:21,2024-08-14 08:37:21,11.0,2.39,Slightly Delayed,Traffic,Sara Rajagopalan,devshanker@example.com,913322969364,"47
Datta Nagar
Jaipur-591851",Loni,793600,2023-06-01,Premium,3,1992.36,4878540,5,"Overall good experience, thank you!",App Experience,Positive,2024-08-14,11.0
7899569162,90745023,2023-08-15 08:52:13,2023-08-15 09:06:13,2023-08-15 09:13:13,Slightly Delayed,1702.84,UPI,31475,1568,500633,1,154.5,Cereal,Dairy & Breakfast,Trivedi-Ahluwalia,154.5,193.12,20.0,7,24,87,31475,2023-08-15 09:06:13,2023-08-15 09:13:13,7.0,1.06,Slightly Delayed,Traffic,Samarth Sathe,gillkritika@example.com,912233599200,"13
Garde
Coimbatore-135385",Ratlam,300261,2023-10-28,Inactive,12,889.72,1366943,1,The packaging was poor.,Product Quality,Negative,2023-08-15,7.0
6119637917,77961205,2024-06-28 20:45:43,2024-06-28 20:59:43,2024-06-28 21:04:43,On Time,1146.21,UPI,65328,1994,903336,3,551.88,Pulses,Grocery & Staples,"Vaidya, Amble and Palla",551.88,649.27,15.0,365,14,60,65328,2024-06-28 20:59:43,2024-06-28 21:04:43,5.0,3.86,On Time,Traffic,Yashica Handa,jsankar@example.net,914240043584,"H.No. 75
Arora Marg
Jabalpur 673036",Burhanpur,921503,2023-06-27,Premium,7,1445.85,9674092,3,"Average experience, could improve.",Customer Service,Neutral,2024-06-28,5.0
4924477011,7333934,2024-01-13 19:20:13,2024-01-13 19:32:13,2024-01-13 19:33:13,On Time,3957.29,Cash,43813,7432,500633,3,154.5,Cereal,Dairy & Breakfast,Trivedi-Ahluwalia,154.5,193.12,20.0,7,24,87,43813,2024-01-13 19:32:13,2024-01-13 19:33:13,1.0,2.57,On Time,Traffic,Om Chand,gavin45@example.net,910085369768,"81/00
Suresh Marg
Faridabad 923920",Deoghar,383021,2023-12-23,New,11,739.47,1665939,4,"Nothing to complain about, but nothing exceptional.",App Experience,Neutral,2024-01-13,1.0
577458306,94165062,2023-10-03 07:10:04,2023-10-03 07:23:04,2023-10-03 07:18:04,On Time,2931.44,Wallet,52312,5190,863930,1,242.57,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",242.57,373.18,35.0,365,26,72,52312,2023-10-03 07:23:04,2023-10-03 07:18:04,-5.0,3.65,On Time,,Siddharth Shroff,qsarin@example.com,913976440717,"34/246, Lal, Bhagalpur-593389",Eluru,291980,2023-08-16,Inactive,9,793.38,4749029,4,"It was okay, nothing special.",Product Quality,Neutral,2023-10-03,-5.0
1605287230,7076456,2023-08-08 06:37:33,2023-08-08 06:52:33,2023-08-08 06:52:33,On Time,3945.48,UPI,24637,9638,871592,2,870.29,Carrots,Fruits & Vegetables,"Shankar, Nadkarni and Kumer",870.29,1160.39,25.0,3,25,50,24637,2023-08-08 06:52:33,2023-08-08 06:52:33,0.0,1.98,On Time,,Upkaar Munshi,onveer31@example.org,914035210960,"H.No. 90
Prabhu Nagar
Bhiwandi-896778",Ichalkaranji,726872,2024-02-06,Regular,10,469.41,6070927,3,"It was okay, nothing special.",Delivery,Neutral,2023-08-08,0.0
5743074720,44828791,2024-02-08 03:10:10,2024-02-08 03:26:10,2024-02-08 03:22:10,On Time,40.7,UPI,88405,1693,589812,2,163.03,Detergent,Household Care,Bir PLC,163.03,217.37,25.0,365,22,52,88405,2024-02-08 03:26:10,2024-02-08 03:22:10,-4.0,1.24,On Time,,Zansi Panchal,usami@example.com,914772735523,"68/389
Desai Zila, Purnia-820691",Khora ,694027,2023-06-02,New,18,1696.98,1797913,4,Good selection of products.,Product Quality,Positive,2024-02-08,-4.0
1645477578,47625855,2023-07-20 07:52:09,2023-07-20 08:10:09,2023-07-20 08:05:09,On Time,1617.86,Cash,22284,3781,473929,3,440.19,Carrots,Fruits & Vegetables,"Bhardwaj, Bhatia and Deshmukh",440.19,586.92,25.0,3,19,70,22284,2023-07-20 08:10:09,2023-07-20 08:05:09,-5.0,0.71,On Time,,Caleb Brar,eeshanigam@example.com,919001196249,"H.No. 81
Kari Road
Nagercoil-798440",Mango,918327,2023-05-21,New,6,515.69,3639693,1,Taste was not as expected.,Delivery,Negative,2023-07-20,-5.0
6231311270,91144803,2023-12-07 18:40:58,2023-12-07 18:51:58,2023-12-07 19:06:58,Slightly Delayed,2173.29,UPI,73322,9174,965755,1,532.57,Bananas,Fruits & Vegetables,"Doshi, Sarraf and Sama",532.57,710.09,25.0,3,21,91,73322,2023-12-07 18:51:58,2023-12-07 19:06:58,15.0,2.36,Slightly Delayed,Traffic,Hemang Singhal,njain@example.com,919950752442,"474
Sidhu Marg
Avadi-099148",Imphal,509332,2023-09-16,Regular,16,650.17,4954836,5,Good selection of products.,Product Quality,Positive,2023-12-07,15.0
4629648516,93507573,2023-08-21 22:22:49,2023-08-21 22:41:49,2023-08-21 22:42:49,On Time,39.65,Wallet,49643,9074,689769,2,46.62,Frozen Vegetables,Instant & Frozen Food,Kothari-Datta,46.62,77.7,40.0,180,17,51,49643,2023-08-21 22:41:49,2023-08-21 22:42:49,1.0,3.88,On Time,Traffic,Raksha Prashad,ntank@example.com,913359636515,"020, Nagi Road, Jaunpur 764276",Purnia,88946,2024-10-23,Premium,2,555.78,5219677,2,Items were missing from my order.,Product Quality,Negative,2023-08-21,1.0
2706229594,81337068,2024-10-04 07:45:22,2024-10-04 08:04:22,2024-10-04 08:01:22,On Time,3260.52,Cash,67428,8098,36412,3,397.68,Dish Soap,Household Care,Muni-Shankar,397.68,530.24,25.0,365,27,92,67428,2024-10-04 08:04:22,2024-10-04 08:01:22,-3.0,2.68,On Time,,Ira Kapur,benjamintara@example.org,914074818769,"H.No. 470
Gopal Path, Tadipatri-853677",Thiruvananthapuram,958921,2024-01-28,Regular,10,1509.04,4029981,4,Highly recommended!,Product Quality,Positive,2024-10-04,-3.0
6814009039,10605484,2023-11-03 13:06:48,2023-11-03 13:17:48,2023-11-03 13:13:48,On Time,1344.57,Card,37668,1902,291238,2,746.03,Chocolates,Snacks & Munchies,"Sinha, Pau and Chhabra",746.03,1147.74,35.0,90,16,68,37668,2023-11-03 13:17:48,2023-11-03 13:13:48,-4.0,2.81,On Time,,Rachit Chakraborty,karabhiram@example.com,917890394043,"H.No. 714
Das Circle, Nanded-127585",Visakhapatnam,411956,2024-05-17,Inactive,13,652.0,802000,3,"Average experience, could improve.",Delivery,Neutral,2023-11-03,-4.0
5604135912,11478478,2024-08-19 16:21:47,2024-08-19 16:31:47,2024-08-19 16:33:47,On Time,4032.27,Cash,99733,9095,757274,2,98.32,Pet Treats,Pet Care,"Minhas, Kapoor and Sethi",98.32,151.26,35.0,365,27,95,99733,2024-08-19 16:31:47,2024-08-19 16:33:47,2.0,4.07,On Time,Traffic,Vedika Dugal,sroy@example.org,912256745079,"H.No. 44, Tata Nagar, Guwahati 451820",Ahmednagar,955878,2023-10-31,Inactive,17,762.82,4668145,2,Product was damaged during delivery.,Customer Service,Negative,2024-08-19,2.0
766789724,60446619,2024-08-20 23:33:16,2024-08-20 23:47:16,2024-08-20 23:49:16,On Time,2837.18,Cash,52639,5563,709916,1,33.76,Detergent,Household Care,Varkey LLC,33.76,45.01,25.0,365,30,88,52639,2024-08-20 23:47:16,2024-08-20 23:49:16,2.0,4.78,On Time,Traffic,Yashvi Kar,hsaha@example.com,911720595499,"18/11
Balakrishnan Marg
Vellore-979843",Guntakal,797149,2024-06-15,Regular,20,1259.49,4744641,3,"Average experience, could improve.",Delivery,Neutral,2024-08-20,2.0
2727595593,80875034,2023-11-17 01:01:45,2023-11-17 01:21:45,2023-11-17 01:18:45,On Time,3069.89,UPI,26761,4539,739534,1,994.56,Toilet Cleaner,Household Care,"Gera, Narang and Karpe",994.56,1326.08,25.0,365,14,59,26761,2023-11-17 01:21:45,2023-11-17 01:18:45,-3.0,2.12,On Time,,Vasatika Palla,maanasrattan@example.com,910399688696,"89
Thaker Road, Agra-525317",Mahbubnagar,197561,2023-07-15,Inactive,4,1407.92,3897394,1,Customer service was not helpful.,Delivery,Negative,2023-11-17,-3.0
9887978407,43256928,2023-07-16 13:01:35,2023-07-16 13:15:35,2023-07-16 13:17:35,On Time,5037.57,Wallet,37910,6998,968887,2,40.7,Dish Soap,Household Care,Keer-Gill,40.7,54.27,25.0,365,18,92,37910,2023-07-16 13:15:35,2023-07-16 13:17:35,2.0,3.41,On Time,Traffic,Gaurav Bhardwaj,okamdar@example.com,913712708951,"36/809
Sastry Circle
Kumbakonam-107839",Baranagar,131278,2023-08-14,Inactive,19,1984.5,1268072,5,Very happy with the service!,Delivery,Positive,2023-07-16,2.0
6825742544,29689766,2024-02-04 18:41:53,2024-02-04 18:52:53,2024-02-04 18:54:53,On Time,901.77,Wallet,41291,1807,365132,2,229.38,Instant Noodles,Instant & Frozen Food,Dar-Kumar,229.38,382.3,40.0,180,19,70,41291,2024-02-04 18:52:53,2024-02-04 18:54:53,2.0,2.29,On Time,Traffic,Pallavi Kala,madhav18@example.org,910804509973,"H.No. 983
Setty Path, Mira-Bhayandar 331770",Tenali,243885,2023-03-20,New,14,967.01,9305973,4,The product met my expectations.,Product Quality,Neutral,2024-02-04,2.0
7081192087,15529446,2023-07-29 09:53:46,2023-07-29 10:12:46,2023-07-29 10:20:46,Slightly Delayed,261.03,Card,78479,8032,847349,2,781.08,Potatoes,Fruits & Vegetables,Chhabra-Agrawal,781.08,1041.44,25.0,3,26,69,78479,2023-07-29 10:12:46,2023-07-29 10:20:46,8.0,3.33,Slightly Delayed,Traffic,Pallavi Goda,samarthpandey@example.com,911060144223,"H.No. 264
Master Chowk, Patna-122382",Haridwar,665417,2023-10-10,Premium,9,854.35,9413424,4,"Overall good experience, thank you!",App Experience,Positive,2023-07-29,8.0
3185620074,57526322,2023-08-14 15:30:46,2023-08-14 15:47:46,2023-08-14 16:02:46,Slightly Delayed,816.38,Wallet,72222,9834,305754,1,979.99,Frozen Vegetables,Instant & Frozen Food,Mammen-Hegde,979.99,1633.32,40.0,180,22,81,72222,2023-08-14 15:47:46,2023-08-14 16:02:46,15.0,0.78,Slightly Delayed,Traffic,Henry Dar,yamini34@example.net,914734332396,"21/13, Patla Zila
Hosur-358068",Kishanganj,207296,2023-07-19,Premium,2,601.98,3941200,3,"Average experience, could improve.",Product Quality,Neutral,2023-08-14,15.0
7162086351,74231111,2023-11-15 01:00:52,2023-11-15 01:13:52,2023-11-15 01:09:52,On Time,270.71,Cash,37358,1427,962591,1,130.01,Orange Juice,Cold Drinks & Juices,Murthy-Kaul,130.01,185.73,30.0,180,24,74,37358,2023-11-15 01:13:52,2023-11-15 01:09:52,-4.0,4.8,On Time,,Jhalak Varty,nandayuvraj@example.org,911288217732,"50/52
Bhatt Nagar
Pali-230302",Thane,190824,2023-10-05,Premium,15,514.31,3048823,4,The product met my expectations.,Delivery,Neutral,2023-11-15,-4.0
5504768409,84850688,2023-08-07 22:37:10,2023-08-07 22:50:10,2023-08-07 23:03:10,Slightly Delayed,2102.5,Card,1897,8204,39154,3,946.86,Mangoes,Fruits & Vegetables,"Suresh, Bose and Bajwa",946.86,1262.48,25.0,3,21,84,1897,2023-08-07 22:50:10,2023-08-07 23:03:10,13.0,2.52,Slightly Delayed,Traffic,Atharv Nagar,gunbir72@example.org,915544336775,"97/84
Dhillon Road
Rohtak-144867",Barasat,244403,2024-09-20,Inactive,3,1862.3,5252017,3,I had a bad experience.,App Experience,Negative,2023-08-07,13.0
6721093047,22054087,2024-03-10 14:22:58,2024-03-10 14:38:58,2024-03-10 14:38:58,On Time,2875.06,Wallet,3594,2535,473929,3,440.19,Carrots,Fruits & Vegetables,"Bhardwaj, Bhatia and Deshmukh",440.19,586.92,25.0,3,19,70,3594,2024-03-10 14:38:58,2024-03-10 14:38:58,0.0,3.41,On Time,,Peter Buch,agour@example.org,917058067815,"45/632, Ram, Mango 377332",Miryalaguda,536699,2024-01-05,Inactive,18,1197.98,9027609,3,"It was okay, nothing special.",App Experience,Neutral,2024-03-10,0.0
1134990529,63971358,2024-07-24 19:01:49,2024-07-24 19:18:49,2024-07-24 19:23:49,On Time,2294.08,Cash,85089,8451,704868,2,193.46,Detergent,Household Care,"Parikh, Oak and Kara",193.46,257.95,25.0,365,24,58,85089,2024-07-24 19:18:49,2024-07-24 19:23:49,5.0,1.03,On Time,Traffic,Leela Hayre,npalla@example.org,918511026912,"599
Sharaf Zila
Adoni 602296",Mau,621459,2023-06-24,Regular,2,1159.84,9388876,5,Customer service was very helpful.,App Experience,Positive,2024-07-24,5.0
4632975114,92409489,2023-05-15 17:15:03,2023-05-15 17:27:03,2023-05-15 17:32:03,On Time,508.0,Card,91950,9715,287070,2,443.17,Wheat Flour,Grocery & Staples,"Gala, Magar and Rajagopal",443.17,521.38,15.0,365,20,93,91950,2023-05-15 17:27:03,2023-05-15 17:32:03,5.0,2.98,On Time,Traffic,Deepa Devi,dhingrachaitaly@example.net,918086554994,"H.No. 984, Shere Nagar
Kolkata 345413",Shivpuri,850210,2024-04-09,Regular,4,1614.57,1847636,5,Very fresh and well-packaged.,App Experience,Positive,2023-05-15,5.0
1471897083,78439088,2023-12-06 21:55:53,2023-12-06 22:08:53,2023-12-06 22:04:53,On Time,1831.85,Wallet,98410,1202,228286,2,179.08,Cola,Cold Drinks & Juices,Bhattacharyya PLC,179.08,255.83,30.0,180,26,79,98410,2023-12-06 22:08:53,2023-12-06 22:04:53,-4.0,1.87,On Time,,Ria Taneja,mbanerjee@example.com,915711757102,"68, Verma Zila, Gurgaon 268634",Ballia,527348,2024-06-27,Regular,6,1507.04,5699115,4,The product met my expectations.,Product Quality,Neutral,2023-12-06,-4.0
6081974624,79764458,2024-03-19 20:30:47,2024-03-19 20:41:47,2024-03-19 20:39:47,On Time,1275.19,Card,91286,9400,621677,1,317.8,Frozen Biryani,Instant & Frozen Food,Sabharwal-Mital,317.8,529.67,40.0,180,15,71,91286,2024-03-19 20:41:47,2024-03-19 20:39:47,-2.0,3.24,On Time,,Bhavani Kant,mekhala15@example.org,915988293261,"83, Murty Street, Mira-Bhayandar 564005",Etawah,466737,2023-12-21,New,3,501.25,1318827,3,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,2024-03-19,-2.0
806680874,14632090,2023-11-15 16:59:28,2023-11-15 17:16:28,2023-11-15 17:17:28,On Time,5405.1,Card,50897,8823,739534,2,994.56,Toilet Cleaner,Household Care,"Gera, Narang and Karpe",994.56,1326.08,25.0,365,14,59,50897,2023-11-15 17:16:28,2023-11-15 17:17:28,1.0,4.24,On Time,Traffic,Ria Baria,qsoman@example.net,917887645218,"H.No. 517, Bhatti Marg, Bihar Sharif-108740",Miryalaguda,564210,2024-03-31,Regular,15,1620.46,4342611,3,"Delivery was fine, but the product could be better.",Delivery,Neutral,2023-11-15,1.0
8213018419,16640907,2023-04-10 20:32:03,2023-04-10 20:49:03,2023-04-10 21:10:03,Significantly Delayed,1078.17,Wallet,97345,8241,689769,3,46.62,Frozen Vegetables,Instant & Frozen Food,Kothari-Datta,46.62,77.7,40.0,180,17,51,97345,2023-04-10 20:49:03,2023-04-10 21:10:03,21.0,3.04,Significantly Delayed,Traffic,Anjali Choudhary,indira18@example.com,910384127497,"353, Sahota Zila
Katni 822108",Bhagalpur,632688,2024-10-05,Regular,16,527.03,9176018,3,"Delivery was fine, but the product could be better.",App Experience,Neutral,2023-04-10,21.0
4610876894,59485034,2023-08-14 21:47:48,2023-08-14 21:58:48,2023-08-14 21:58:48,On Time,4185.1,Wallet,59869,2338,654297,1,13.25,Potatoes,Fruits & Vegetables,Chandran-Dass,13.25,17.67,25.0,3,20,86,59869,2023-08-14 21:58:48,2023-08-14 21:58:48,0.0,3.28,On Time,,Dominic Sidhu,narainbaghyawati@example.com,917819007247,"H.No. 17
Mangat Chowk
Morena 729596",Agartala,931347,2023-03-20,New,1,1762.35,690010,1,Not worth the price I paid.,Delivery,Negative,2023-08-14,0.0
9116180240,17696094,2023-05-23 18:17:19,2023-05-23 18:34:19,2023-05-23 18:36:19,On Time,994.56,Card,31849,3371,890623,1,354.52,Onions,Fruits & Vegetables,"Sangha, Nagar and Varty",354.52,472.69,25.0,3,27,55,31849,2023-05-23 18:34:19,2023-05-23 18:36:19,2.0,0.76,On Time,Traffic,Tanvi Barad,zachariaaashi@example.net,918576193152,"947
Master Circle
Warangal 536256",Kirari Suleman Nagar,23472,2024-09-18,New,16,1626.23,1724246,3,"It was okay, nothing special.",App Experience,Neutral,2023-05-23,2.0
8916648395,8138417,2023-07-15 16:37:10,2023-07-15 16:56:10,2023-07-15 16:55:10,On Time,2209.24,UPI,76482,7363,952168,3,236.95,Popcorn,Snacks & Munchies,"Krishnamurthy, Sibal and Das",236.95,364.54,35.0,90,28,79,76482,2023-07-15 16:56:10,2023-07-15 16:55:10,-1.0,0.83,On Time,,Champak Narayan,xnath@example.com,917995550144,"292
Basak Street
Kumbakonam-181430",Nangloi Jat,773735,2024-06-28,Premium,7,1446.82,775467,4,The product met my expectations.,Delivery,Neutral,2023-07-15,-1.0
3626990751,81940369,2023-05-10 19:15:23,2023-05-10 19:28:23,2023-05-10 19:43:23,Slightly Delayed,3325.83,Card,41338,6025,171602,2,883.44,Cola,Cold Drinks & Juices,Pal-Sehgal,883.44,1262.06,30.0,180,28,58,41338,2023-05-10 19:28:23,2023-05-10 19:43:23,15.0,4.28,Slightly Delayed,Traffic,Nilima Chaudhuri,agrawalmugdha@example.com,912540363435,"H.No. 466, Bhavsar Nagar, Kalyan-Dombivli-115231",Nellore,522947,2024-02-24,Premium,10,316.79,6271953,5,Customer service was very helpful.,Delivery,Positive,2023-05-10,15.0
2544173358,43295656,2024-11-03 16:41:57,2024-11-03 16:51:57,2024-11-03 16:51:57,On Time,3448.92,UPI,24026,7408,487931,3,709.08,Sugar,Grocery & Staples,"Bahl, Jaggi and Nath",709.08,834.21,15.0,365,27,68,24026,2024-11-03 16:51:57,2024-11-03 16:51:57,0.0,2.73,On Time,,Wyatt Bhasin,ppalla@example.org,917864449215,"06/508, Dalal Nagar
Jaunpur 214842",Sagar,356947,2024-02-21,Regular,4,1306.25,6629918,4,The product met my expectations.,Customer Service,Neutral,2024-11-03,0.0
3654075570,81906973,2023-06-25 00:32:19,2023-06-25 00:42:19,2023-06-25 00:40:19,On Time,2328.2,Card,5013,7126,94225,1,77.11,Toilet Cleaner,Household Care,"Gulati, Ram and Sarkar",77.11,102.81,25.0,365,13,70,5013,2023-06-25 00:42:19,2023-06-25 00:40:19,-2.0,0.87,On Time,,Oliver Wagle,siddharth54@example.com,914040972837,"52/226
Gopal Circle, Machilipatnam-015697",Loni,114641,2023-08-16,New,20,218.78,1011746,1,Taste was not as expected.,App Experience,Negative,2023-06-25,-2.0
9846277624,78732957,2024-09-17 13:06:52,2024-09-17 13:21:52,2024-09-17 13:21:52,On Time,3983.77,Card,5141,9346,677169,2,261.03,Cough Syrup,Pharmacy,Char-Divan,261.03,326.29,20.0,365,12,77,5141,2024-09-17 13:21:52,2024-09-17 13:21:52,0.0,1.77,On Time,,Madhav Anne,alka61@example.org,912750275807,"351, Kala Road
Katihar-538807",Malegaon,654544,2024-08-12,New,8,1148.93,6978013,5,Great prices and fast delivery!,Product Quality,Positive,2024-09-17,0.0
8600159148,64748953,2023-08-15 05:35:55,2023-08-15 05:47:55,2023-08-15 06:00:55,Slightly Delayed,3157.47,Wallet,24508,728,799459,3,852.02,Vitamins,Pharmacy,"Garg, Kari and Kapur",852.02,1065.02,20.0,365,29,66,24508,2023-08-15 05:47:55,2023-08-15 06:00:55,13.0,4.14,Slightly Delayed,Traffic,Oscar Natt,chaudharisanya@example.org,912819640618,"303
Chander Zila, Amravati-905369",Hapur,190188,2023-06-29,Inactive,2,1507.44,5197207,1,Not worth the price I paid.,Customer Service,Negative,2023-08-15,13.0
9184012674,54139038,2024-07-20 23:21:27,2024-07-20 23:32:27,2024-07-20 23:31:27,On Time,2492.95,Wallet,88446,4097,171602,3,883.44,Cola,Cold Drinks & Juices,Pal-Sehgal,883.44,1262.06,30.0,180,28,58,88446,2024-07-20 23:32:27,2024-07-20 23:31:27,-1.0,4.54,On Time,,Wahab Balan,anjali90@example.com,915687634653,"016
Lata Circle
Hubli–Dharwad 127880",Dibrugarh,888729,2024-09-30,Inactive,10,1689.41,6815745,3,"Average experience, could improve.",Delivery,Neutral,2024-07-20,-1.0
5842678913,6756256,2024-06-02 11:01:26,2024-06-02 11:16:26,2024-06-02 11:15:26,On Time,3908.76,Wallet,49657,4580,962054,1,16.86,Orange Juice,Cold Drinks & Juices,Toor-Nagar,16.86,24.09,30.0,180,11,74,49657,2024-06-02 11:16:26,2024-06-02 11:15:26,-1.0,0.96,On Time,,Ijaya Goel,qsarin@example.org,919023845910,"79
Sahni Chowk, Nagaon 813383",Bellary,83206,2023-07-06,Premium,13,1902.9,1442291,5,Great prices and fast delivery!,Product Quality,Positive,2024-06-02,-1.0
6284066457,68341636,2023-03-19 04:24:51,2023-03-19 04:42:51,2023-03-19 04:43:51,On Time,3535.59,Card,72455,2910,51036,3,931.61,Baby Food,Baby Care,Karnik PLC,931.61,1330.87,30.0,365,12,86,72455,2023-03-19 04:42:51,2023-03-19 04:43:51,1.0,3.83,On Time,Traffic,Hemani Mannan,patrick94@example.com,917114609010,"77
Mishra Street, Bhatpara-089042",Aurangabad,778819,2024-08-27,Premium,19,1043.7,7622162,4,Very happy with the service!,Customer Service,Positive,2023-03-19,1.0
957188879,88067569,2024-01-12 21:44:51,2024-01-12 22:01:51,2024-01-12 21:58:51,On Time,5268.85,UPI,55306,1907,561860,1,874.78,Orange Juice,Cold Drinks & Juices,Gupta Ltd,874.78,1249.69,30.0,180,21,90,55306,2024-01-12 22:01:51,2024-01-12 21:58:51,-3.0,3.09,On Time,,Aayush Sengupta,lekha10@example.com,913367647372,"20/47
Ratta Chowk, Sonipat-022522",Gaya,288459,2023-12-25,Premium,5,273.38,5734896,3,Not worth the price I paid.,Delivery,Negative,2024-01-12,-3.0
2027766693,91024604,2023-07-17 21:27:20,2023-07-17 21:38:20,2023-07-17 21:35:20,On Time,212.61,Card,39827,3794,969851,1,340.66,Frozen Vegetables,Instant & Frozen Food,"Kara, Sodhi and Bassi",340.66,567.77,40.0,180,27,64,39827,2023-07-17 21:38:20,2023-07-17 21:35:20,-3.0,3.14,On Time,,Manbir Devan,ishwarnagi@example.net,916331040254,"86/721
Sekhon
Rajkot 131436",Sambalpur,463411,2023-08-27,Inactive,2,1577.27,5201172,5,Very happy with the service!,Delivery,Positive,2023-07-17,-3.0
5201172375,18199057,2024-01-07 13:28:44,2024-01-07 13:46:44,2024-01-07 14:16:44,Significantly Delayed,1394.24,Wallet,15287,7831,621677,2,317.8,Frozen Biryani,Instant & Frozen Food,Sabharwal-Mital,317.8,529.67,40.0,180,15,71,15287,2024-01-07 13:46:44,2024-01-07 14:16:44,30.0,4.14,Significantly Delayed,Traffic,Xalak Sahni,biswasfalak@example.net,915105032095,"64/26, Walla Ganj
Raebareli-909282",Ratlam,908599,2023-05-30,Inactive,9,1353.93,6818847,2,Taste was not as expected.,Product Quality,Negative,2024-01-07,30.0
5211206337,84824280,2024-03-04 19:18:55,2024-03-04 19:35:55,2024-03-04 19:38:55,On Time,900.93,Wallet,52881,2346,679865,2,347.91,Wheat Flour,Grocery & Staples,Memon-Barad,347.91,409.31,15.0,365,14,85,52881,2024-03-04 19:35:55,2024-03-04 19:38:55,3.0,0.57,On Time,Traffic,Kamya Narayan,bhavyabakshi@example.com,910116395700,"92/87, Golla Road, Bihar Sharif 337412",Ongole,989821,2024-05-09,Inactive,17,1752.91,4739077,5,Good selection of products.,Delivery,Positive,2024-03-04,3.0
519985157,35455991,2023-06-07 03:23:41,2023-06-07 03:34:41,2023-06-07 03:31:41,On Time,2029.48,Card,97130,5177,91670,1,439.24,Dish Soap,Household Care,Barman-Ahluwalia,439.24,585.65,25.0,365,27,88,97130,2023-06-07 03:34:41,2023-06-07 03:31:41,-3.0,1.66,On Time,,Aryan Balakrishnan,sibalamruta@example.net,913887801412,"H.No. 610
Karan Zila
Cuttack-600633",Tezpur,504712,2023-04-02,New,14,1984.56,6414925,2,Customer service was not helpful.,Customer Service,Negative,2023-06-07,-3.0
2599819074,66310963,2023-05-08 05:51:42,2023-05-08 06:02:42,2023-05-08 05:59:42,On Time,2668.26,Card,78812,1133,378230,3,166.42,Nuts,Snacks & Munchies,Kala-Vig,166.42,256.03,35.0,90,13,76,78812,2023-05-08 06:02:42,2023-05-08 05:59:42,-3.0,1.73,On Time,,Farhan Khare,bavaatharv@example.com,910532753576,"95/373, Mohanty Marg, Visakhapatnam-528253",Dewas,874424,2023-05-27,Inactive,6,1289.52,4820370,3,"It was okay, nothing special.",Delivery,Neutral,2023-05-08,-3.0
6564176767,28221067,2024-04-11 11:04:11,2024-04-11 11:18:11,2024-04-11 11:42:11,Significantly Delayed,338.14,Cash,37269,4401,146840,3,786.85,Bread,Dairy & Breakfast,"Bains, Deol and Vaidya",786.85,983.56,20.0,7,19,89,37269,2024-04-11 11:18:11,2024-04-11 11:42:11,24.0,2.44,Significantly Delayed,Traffic,Ekansh Tandon,isen@example.org,911488381475,"534, Dugar Zila, Muzaffarpur 425279",Agra,119724,2024-10-21,Regular,6,998.95,1224951,3,"Average experience, could improve.",Product Quality,Neutral,2024-04-11,24.0
